Course_Code,Course_Name,Content_Type,Content_ID,Title,Duration_Min,✓_Exit_Ticket,✓_Quiz,✓_Submission,Exit_Ticket_Desc,Exit_Ticket_Link,Quiz_Desc,Quiz_Link,Submission_Desc,Submission_Link,File_Name,Source_URL,Keywords,Total_Links
BBP,Block-based Python Programming,Activity,11,BBP Activity 11: Interactive Data Visualization with Pygal,60,✓,,✓,Exit Ticket 9: Python Turtle Graphics Library,https://forms.gle/8wfLcvBibMXUjYrTA,,,Submit Activity - Lesson 11,https://forms.gle/hV1Y1HKSQtNuZ2pe9,Concept 11- Interactive Data Visualization with Pygal.mdx,/paid-courses/bbp/activity/11,"activity, interactive, data, visualization, with, pygal",3
BBP,Block-based Python Programming,Activity,12,BBP Activity 12: Python Math Module Exercises,60,✓,,✓,Exit Ticket 10: Loops,https://forms.gle/cUQPHNwNXRg9tkyx9,,,Submit Activity - Lesson 12,https://forms.gle/hV1Y1HKSQtNuZ2pe9,Concept 12- Python Math Module.mdx,/paid-courses/bbp/activity/12,"activity, python, math, module, exercises",3
BBP,Block-based Python Programming,Activity,13,BBP Python Debugging Challenge,60,,,,,,,,,,Concept 13- Debugging Challenge.mdx,/paid-courses/bbp/activity/13,"python, debugging, challenge",
BBP,Block-based Python Programming,Project,1,BBP Project 1: Racing Turtles,240,✓,,✓,Exit Ticket 1: Introduction to Block-Based Python,https://forms.gle/4b4DggNMBy6cj37y7,,,Submit Activity - Lesson 1,https://forms.gle/hV1Y1HKSQtNuZ2pe9,Project 01- Racing Turtles.mdx,/paid-courses/bbp/project/1,"project, racing, turtles",4
BBP,Block-based Python Programming,Project,2,BBP Project 2: My Picasso Art,240,✓,,✓,Exit Ticket 2: Variables,https://forms.gle/BucuuXnit2DCJCWn6,,,Submit Activity - Lesson 2,https://forms.gle/hV1Y1HKSQtNuZ2pe9,Project 02- My Picasso Art.mdx,/paid-courses/bbp/project/2,"project, picasso",4
BBP,Block-based Python Programming,Project,3,BBP Project 5: Scientific Calculator,240,✓,,✓,Exit Ticket 3: Operators,https://forms.gle/aNhJYZmucxN8CiLM8,,,Submit Activity - Lesson 3,https://forms.gle/hV1Y1HKSQtNuZ2pe9,Project 03- Scientific Calculator.mdx,/paid-courses/bbp/project/3,"project, scientific, calculator",3
BBP,Block-based Python Programming,Project,4,BBP Project 4: My Quiz Game,240,✓,,✓,Exit Ticket 4: Conditionals,https://forms.gle/2wnFEQ1o9cs9JPpg6,,,Submit Activity - Lesson 4,https://forms.gle/hV1Y1HKSQtNuZ2pe9,Project 04- My Quiz Game.mdx,/paid-courses/bbp/project/4,"project, quiz, game",3
BBP,Block-based Python Programming,Project,5,BBP Project 3: Nutritious Meal,240,✓,,✓,Exit Ticket 5: Lists,https://forms.gle/h3cn6SaSqqSFAv9j9,,,Submit Activity - Lesson 5,https://forms.gle/hV1Y1HKSQtNuZ2pe9,Project 05- Nutricious Meal.mdx,/paid-courses/bbp/project/5,"project, nutritious, meal",3
BBW,- Web Development with EduBlocks,Lesson,1,Introduction to Webpages + EduBlocks,90,✓,,✓,Exit Ticket 2: Introduction to Webpages and EduBlocks,https://forms.gle/3G8gtu8DFjoqCZG8A,,,Submit Activity - Lesson 1,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 01- Introduction to Webpages & EduBlocks.mdx,/paid-courses/bbw/lesson/1,"introduction, webpages, edublocks",5
BBW,- Web Development with EduBlocks,Lesson,2,Introduction to HTML,90,✓,,✓,Exit Ticket 3: HTML Media,https://forms.gle/yK29reftqXXgWhgN7,,,Submit Activity - Lesson 2,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 02- Introduction to HTML.mdx,/paid-courses/bbw/lesson/2,"introduction, html",5
BBW,- Web Development with EduBlocks,Lesson,3,HTML Media,90,✓,,✓,Exit Ticket 4: HTML Lists,https://forms.gle/zJvz99kFmKqJkzAh6,,,Submit Activity - Lesson 3,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 03- HTML Media.mdx,/paid-courses/bbw/lesson/3,"html, media",3
BBW,- Web Development with EduBlocks,Lesson,4,HTML Lists,90,,,✓,,,,,Submit Activity - Lesson 4,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 04- HTML Lists.mdx,/paid-courses/bbw/lesson/4,"html, lists",3
BBW,- Web Development with EduBlocks,Lesson,5,Introduction to CSS,90,✓,,✓,Exit Ticket 5: Introduction to CSS,https://forms.gle/Y6Gvi8Zkv1XfyKPa6,,,Submit Activity - Lesson 5,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 05- Introduction to CSS.mdx,/paid-courses/bbw/lesson/5,introduction,3
BBW,- Web Development with EduBlocks,Lesson,6,HTML Division,90,✓,,✓,Exit Ticket 6: HTML Division,https://forms.gle/HwvmteCCdpxSiynD8,,,Submit Activity - Lesson 6,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 06- HTML Division.mdx,/paid-courses/bbw/lesson/6,"html, division",3
BBW,- Web Development with EduBlocks,Lesson,7,CSS Selectors,90,✓,,✓,Exit Ticket 7: CSS Selector,https://forms.gle/iDA9SzQmvPd52xaa9,,,Submit Activity - Lesson 7,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 07- CSS Selector.mdx,/paid-courses/bbw/lesson/7,selectors,3
BBW,- Web Development with EduBlocks,Lesson,8,CSS Properties,90,✓,,✓,Exit Ticket 8: CSS Properties,https://forms.gle/etA5GdjAJx6Vt5r76,,,Submit Activity - Lesson 8,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 08- CSS Properties.mdx,/paid-courses/bbw/lesson/8,properties,3
BBW,- Web Development with EduBlocks,Lesson,9,CSS Box Model,90,✓,,✓,Exit Ticket 9: CSS Box Model,https://forms.gle/e8WT6GP1u6XaPHZx7,,,Submit Activity - Lesson 9,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 09- CSS Box Model.mdx,/paid-courses/bbw/lesson/9,model,3
BBW,- Web Development with EduBlocks,Lesson,10,HTML Table,90,,,✓,,,,,Submit Activity - Lesson 10,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 10- HTML Table.mdx,/paid-courses/bbw/lesson/10,"html, table",3
BBW,- Web Development with EduBlocks,Lesson,11,HTML Form,90,,✓,,,,Quiz 1 Assessment Form,https://docs.google.com/forms/d/e/1FAIpQLScNRwjEwKVlbJ47OC-BEM4_W2eKWrb9eU1_iZfZ3BJxejuaCQ/viewform?usp=sharing&ouid=115871774100818920140,,,Concept 11- HTML Form.mdx,/paid-courses/bbw/lesson/11,"html, form",2
BBW,- Web Development with EduBlocks,Lesson,12,CSS Animation,90,✓,,✓,Exit Ticket 10: HTML Table,https://forms.gle/Y6RuwCggEzoejAU26,,,Submit Activity - Lesson 12,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 12- CSS Animation.mdx,/paid-courses/bbw/lesson/12,animation,3
BBW,- Web Development with EduBlocks,Lesson,13,CSS Flexbox,90,,,✓,,,,,Submit Activity - Lesson 13,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 13- CSS Flexbox.mdx,/paid-courses/bbw/lesson/13,flexbox,3
BBW,- Web Development with EduBlocks,Lesson,14,CSS Grid,90,✓,,✓,Exit Ticket 11: HTML Form,https://forms.gle/wrXNhCuFDQaPTkh57,,,Submit Activity - Lesson 14,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 14- CSS Grid.mdx,/paid-courses/bbw/lesson/14,grid,3
BBW,- Web Development with EduBlocks,Lesson,15,HTML Footer,90,,,✓,,,,,Submit Activity - Lesson 15,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 15- HTML Navigation Bar & Footer.mdx,/paid-courses/bbw/lesson/15,"html, footer",3
BBW,- Web Development with EduBlocks,Activity,1,Movie Script Activity,60,✓,,✓,Exit Ticket 2: Introduction to Webpages and EduBlocks,https://forms.gle/3G8gtu8DFjoqCZG8A,,,Submit Activity - Lesson 1,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 01- Introduction to Webpages & EduBlocks.mdx,/paid-courses/bbw/activity/1,"movie, script, activity",5
BBW,- Web Development with EduBlocks,Activity,2,My Family Tree Activity,60,✓,,✓,Exit Ticket 3: HTML Media,https://forms.gle/yK29reftqXXgWhgN7,,,Submit Activity - Lesson 2,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 02- Introduction to HTML.mdx,/paid-courses/bbw/activity/2,"family, tree, activity",5
BBW,- Web Development with EduBlocks,Activity,3,My Vacation Story: HTML Media Activity,60,✓,,✓,Exit Ticket 4: HTML Lists,https://forms.gle/zJvz99kFmKqJkzAh6,,,Submit Activity - Lesson 3,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 03- HTML Media.mdx,/paid-courses/bbw/activity/3,"vacation, story:, html, media, activity",3
BBW,- Web Development with EduBlocks,Activity,4,HTML Food Recipe Activity,60,,,✓,,,,,Submit Activity - Lesson 4,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 04- HTML Lists.mdx,/paid-courses/bbw/activity/4,"html, food, recipe, activity",3
BBW,- Web Development with EduBlocks,Activity,5,My Books on The Shelf Activity,60,✓,,✓,Exit Ticket 5: Introduction to CSS,https://forms.gle/Y6Gvi8Zkv1XfyKPa6,,,Submit Activity - Lesson 5,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 05- Introduction to CSS.mdx,/paid-courses/bbw/activity/5,"books, shelf, activity",3
BBW,- Web Development with EduBlocks,Activity,6,E-commerce HTML Division Activity,60,✓,,✓,Exit Ticket 6: HTML Division,https://forms.gle/HwvmteCCdpxSiynD8,,,Submit Activity - Lesson 6,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 06- HTML Division.mdx,/paid-courses/bbw/activity/6,"e-commerce, html, division, activity",3
BBW,- Web Development with EduBlocks,Activity,7,Musical Instruments CSS Selector Activity,60,✓,,✓,Exit Ticket 7: CSS Selector,https://forms.gle/iDA9SzQmvPd52xaa9,,,Submit Activity - Lesson 7,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 07- CSS Selector.mdx,/paid-courses/bbw/activity/7,"musical, instruments, selector, activity",3
BBW,- Web Development with EduBlocks,Activity,8,Favorite Game CSS Properties Activity,60,✓,,✓,Exit Ticket 8: CSS Properties,https://forms.gle/etA5GdjAJx6Vt5r76,,,Submit Activity - Lesson 8,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 08- CSS Properties.mdx,/paid-courses/bbw/activity/8,"favorite, game, properties, activity",3
BBW,- Web Development with EduBlocks,Activity,9,Planets in Our Solar System Activity,60,✓,,✓,Exit Ticket 9: CSS Box Model,https://forms.gle/e8WT6GP1u6XaPHZx7,,,Submit Activity - Lesson 9,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 09- CSS Box Model.mdx,/paid-courses/bbw/activity/9,"planets, solar, system, activity",3
BBW,- Web Development with EduBlocks,Activity,10,Class Timetable HTML Table Activity,60,,,✓,,,,,Submit Activity - Lesson 10,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 10- HTML Table.mdx,/paid-courses/bbw/activity/10,"class, timetable, html, table, activity",3
BBW,- Web Development with EduBlocks,Activity,11,Sign-in Form HTML Activity,60,,✓,,,,Quiz 1 Assessment Form,https://docs.google.com/forms/d/e/1FAIpQLScNRwjEwKVlbJ47OC-BEM4_W2eKWrb9eU1_iZfZ3BJxejuaCQ/viewform?usp=sharing&ouid=115871774100818920140,,,Concept 11- HTML Form.mdx,/paid-courses/bbw/activity/11,"sign-in, form, html, activity",2
BBW,- Web Development with EduBlocks,Activity,12,Glow Light Dancing CSS Animation Activity,60,✓,,✓,Exit Ticket 10: HTML Table,https://forms.gle/Y6RuwCggEzoejAU26,,,Submit Activity - Lesson 12,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 12- CSS Animation.mdx,/paid-courses/bbw/activity/12,"glow, light, dancing, animation, activity",3
BBW,- Web Development with EduBlocks,Activity,13,Flexbox Froggy Activity,60,,,✓,,,,,Submit Activity - Lesson 13,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 13- CSS Flexbox.mdx,/paid-courses/bbw/activity/13,"flexbox, froggy, activity",3
BBW,- Web Development with EduBlocks,Activity,14,CSS Grid Garden Activity,60,✓,,✓,Exit Ticket 11: HTML Form,https://forms.gle/wrXNhCuFDQaPTkh57,,,Submit Activity - Lesson 14,https://forms.gle/yHNJU8VT2PR9WLHQ8,Concept 14- CSS Grid.mdx,/paid-courses/bbw/activity/14,"grid, garden, activity",3
BBW,- Web Development with EduBlocks,Activity,15,Cake House Website Activity,60,,,✓,,,,,Submit Activity - Lesson 15,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 15- HTML Navigation Bar & Footer.mdx,/paid-courses/bbw/activity/15,"cake, house, website, activity",3
BBW,- Web Development with EduBlocks,Project,1,Project 1: My Hobby Website,240,✓,,✓,Exit Ticket 2: Introduction to Webpages and EduBlocks,https://forms.gle/3G8gtu8DFjoqCZG8A,,,Submit Activity - Lesson 1,https://forms.gle/yHNJU8VT2PR9WLHQ8,Project 01- My Hobby.mdx,/paid-courses/bbw/project/1,"project, hobby, website",5
BBW,- Web Development with EduBlocks,Project,2,Project 2: My Biodata Website,240,✓,,✓,Exit Ticket 3: HTML Media,https://forms.gle/yK29reftqXXgWhgN7,,,Submit Activity - Lesson 2,https://forms.gle/yHNJU8VT2PR9WLHQ8,Project 02- My Biodata.mdx,/paid-courses/bbw/project/2,"project, biodata, website",5
BBW,- Web Development with EduBlocks,Project,3,Project 3: Class Timetable,240,✓,,✓,Exit Ticket 4: HTML Lists,https://forms.gle/zJvz99kFmKqJkzAh6,,,Submit Activity - Lesson 3,https://forms.gle/yHNJU8VT2PR9WLHQ8,Project 03- My Timetable.mdx,/paid-courses/bbw/project/3,"project, class, timetable",3
BBW,- Web Development with EduBlocks,Project,4,Project 4: Registration Form,240,,,✓,,,,,Submit Activity - Lesson 4,https://forms.gle/sJrKNBoPLiAfmnE27,Project 04- Registration Form.mdx,/paid-courses/bbw/project/4,"project, registration, form",3
BBW,- Web Development with EduBlocks,Project,5,Project 5: Zoo Blog Website,240,✓,,✓,Exit Ticket 5: Introduction to CSS,https://forms.gle/Y6Gvi8Zkv1XfyKPa6,,,Submit Activity - Lesson 5,https://forms.gle/yHNJU8VT2PR9WLHQ8,Project 05- Final Project - Zoo Blog.mdx,/paid-courses/bbw/project/5,"project, blog, website",3
Foundation 1,oundation 1 - Foundation of Creative Computing,Lesson,1,Computer Programming Language 💻,90,✓,,✓,Exit Ticket 1: Invention of Computer Programming Language,https://forms.gle/NXFbLXYxfNLJGAgV7,,,Submit Activity - Lesson 1,https://docs.google.com/forms/d/e/1FAIpQLSesuVSxvsVOhisejeQK3lvbN-_LnV9M5cbpiU3eC6oUMp6now/viewform?usp=sharing&ouid=115871774100818920140,Concept 01- Invention of Computer Programming Language.mdx,/paid-courses/foundation-1/lesson/1,"computer, programming, language",4
Foundation 1,oundation 1 - Foundation of Creative Computing,Lesson,2,Computational Thinking 🧠✨,90,✓,,,Exit Ticket 2: Concepts of Computational Thinking,https://forms.gle/9DbDLytT8rtNTQHj9,,,,,Concept 02- Concepts of Computational Thinking.mdx,/paid-courses/foundation-1/lesson/2,"computational, thinking",3
Foundation 1,oundation 1 - Foundation of Creative Computing,Lesson,3,Events & Sequence in Scratch 🎮,90,✓,,,Exit Ticket 3: Events and Sequence,https://forms.gle/RU6QqYshgXQdpqaA9,,,,,Concept 03- Events & Sequence.mdx,/paid-courses/foundation-1/lesson/3,"events, sequence, scratch",2
Foundation 1,oundation 1 - Foundation of Creative Computing,Lesson,4,Loops in Programming 🔄,90,,,✓,,,,,Submit Activity - Lesson 4,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 04- Loops.mdx,/paid-courses/foundation-1/lesson/4,"loops, programming",3
Foundation 1,oundation 1 - Foundation of Creative Computing,Lesson,5,Conditionals & Operators: Teaching Computers to Make Decisions! 🤔💡,90,✓,,✓,Exit Ticket 4: Loops,https://forms.gle/VZRBbApaoG6yfucM9,,,Submit Activity - Lesson 5,https://forms.gle/W9RdZv8i3YapoJ9EA,Concept 05- Conditionals & Operators.mdx,/paid-courses/foundation-1/lesson/5,"conditionals, operators:, teaching, computers, make, decisions!, 🤔💡",3
Foundation 1,oundation 1 - Foundation of Creative Computing,Lesson,6,Variables and Data Types 📦,90,,,✓,,,,,Submit Activity - Lesson 6,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 06- Variables & Data Types.mdx,/paid-courses/foundation-1/lesson/6,"variables, data, types",3
Foundation 1,oundation 1 - Foundation of Creative Computing,Lesson,7,Lists in Programming 📝,90,✓,,,Exit Ticket 5: Conditionals and Operators,https://forms.gle/XEp7NGerKiDJpC9z9,,,,,Concept 07- Lists.mdx,/paid-courses/foundation-1/lesson/7,"lists, programming",2
Foundation 1,oundation 1 - Foundation of Creative Computing,Lesson,8,Functions in Programming 🎨,90,✓,,✓,Exit Ticket 6: Variables and Data Types,https://forms.gle/LY9iH4qFHTCmvWmn6,,,Submit Activity - Lesson 8,https://forms.gle/W9RdZv8i3YapoJ9EA,Concept 08- Functions.mdx,/paid-courses/foundation-1/lesson/8,"functions, programming",3
Foundation 1,oundation 1 - Foundation of Creative Computing,Activity,1,Kahoot Quiz: Programming Concepts 🎮,60,✓,,✓,Exit Ticket 1: Invention of Computer Programming Language,https://forms.gle/NXFbLXYxfNLJGAgV7,,,Submit Activity - Lesson 1,https://docs.google.com/forms/d/e/1FAIpQLSesuVSxvsVOhisejeQK3lvbN-_LnV9M5cbpiU3eC6oUMp6now/viewform?usp=sharing&ouid=115871774100818920140,Concept 01- Invention of Computer Programming Language.mdx,/paid-courses/foundation-1/activity/1,"kahoot, quiz:, programming, concepts",4
Foundation 1,oundation 1 - Foundation of Creative Computing,Activity,2,Exercise: Computational Thinking,60,✓,,,Exit Ticket 2: Concepts of Computational Thinking,https://forms.gle/9DbDLytT8rtNTQHj9,,,,,Concept 02- Concepts of Computational Thinking.mdx,/paid-courses/foundation-1/activity/2,"exercise:, computational, thinking",3
Foundation 1,oundation 1 - Foundation of Creative Computing,Activity,3,Quizizz Quiz: Events & Sequence Adventure! 🎮,60,✓,,,Exit Ticket 3: Events and Sequence,https://forms.gle/RU6QqYshgXQdpqaA9,,,,,Concept 03- Events & Sequence.mdx,/paid-courses/foundation-1/activity/3,"quizizz, quiz:, events, sequence, adventure!",2
Foundation 1,oundation 1 - Foundation of Creative Computing,Activity,4,Loop Challenge,60,,,✓,,,,,Submit Activity - Lesson 4,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 04- Loops.mdx,/paid-courses/foundation-1/activity/4,"loop, challenge",3
Foundation 1,oundation 1 - Foundation of Creative Computing,Activity,5,Classic Maze Activity: Conditional Programming Challenge 🎯,60,✓,,✓,Exit Ticket 4: Loops,https://forms.gle/VZRBbApaoG6yfucM9,,,Submit Activity - Lesson 5,https://forms.gle/W9RdZv8i3YapoJ9EA,Concept 05- Conditionals & Operators.mdx,/paid-courses/foundation-1/activity/5,"classic, maze, activity:, conditional, programming, challenge",3
Foundation 1,oundation 1 - Foundation of Creative Computing,Activity,6,Scratch Variables and Data Types Challenges,60,,,✓,,,,,Submit Activity - Lesson 6,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 06- Variables & Data Types.mdx,/paid-courses/foundation-1/activity/6,"scratch, variables, data, types, challenges",3
Foundation 1,oundation 1 - Foundation of Creative Computing,Activity,7,Scratch Lists Challenges,60,✓,,,Exit Ticket 5: Conditionals and Operators,https://forms.gle/XEp7NGerKiDJpC9z9,,,,,Concept 07- Lists.mdx,/paid-courses/foundation-1/activity/7,"scratch, lists, challenges",2
Foundation 1,oundation 1 - Foundation of Creative Computing,Activity,8,Scratch Functions and Custom Blocks Challenges,60,✓,,✓,Exit Ticket 6: Variables and Data Types,https://forms.gle/LY9iH4qFHTCmvWmn6,,,Submit Activity - Lesson 8,https://forms.gle/W9RdZv8i3YapoJ9EA,Concept 08- Functions.mdx,/paid-courses/foundation-1/activity/8,"scratch, functions, custom, blocks, challenges",3
Foundation 1,oundation 1 - Foundation of Creative Computing,Activity,9,Debugging Challenge A,60,,,✓,,,,,Submit Activity - Lesson 9,https://forms.gle/W9RdZv8i3YapoJ9EA,Concept 09- Debugging Challenge A.mdx,/paid-courses/foundation-1/activity/9,"debugging, challenge",1
Foundation 1,oundation 1 - Foundation of Creative Computing,Activity,10,Debugging Challenge B,60,,✓,,,,Quiz 1 Assessment Form,https://forms.gle/H5dRMfF19VXxK5MKA,,,Concept 10- Debugging Challenge B.mdx,/paid-courses/foundation-1/activity/10,"debugging, challenge",1
Foundation 1,oundation 1 - Foundation of Creative Computing,Project,1,Project 1: My New Friend,240,✓,,✓,Exit Ticket 1: Invention of Computer Programming Language,https://forms.gle/NXFbLXYxfNLJGAgV7,,,Submit Activity - Lesson 1,https://docs.google.com/forms/d/e/1FAIpQLSesuVSxvsVOhisejeQK3lvbN-_LnV9M5cbpiU3eC6oUMp6now/viewform?usp=sharing&ouid=115871774100818920140,Project 01- My New Friend.mdx,/paid-courses/foundation-1/project/1,"project, friend",4
Foundation 1,oundation 1 - Foundation of Creative Computing,Project,2,Project 2: Underwater Adventure,240,✓,,,Exit Ticket 2: Concepts of Computational Thinking,https://forms.gle/9DbDLytT8rtNTQHj9,,,,,Project 02- Underwater Adventure.mdx,/paid-courses/foundation-1/project/2,"project, underwater, adventure",3
Foundation 1,oundation 1 - Foundation of Creative Computing,Project,3,Project 3: Interactive Quiz,240,✓,,,Exit Ticket 3: Events and Sequence,https://forms.gle/RU6QqYshgXQdpqaA9,,,,,Project 03- Interactive Quiz.mdx,/paid-courses/foundation-1/project/3,"project, interactive, quiz",2
Foundation 1,oundation 1 - Foundation of Creative Computing,Project,4,Project 4: Math Challenge,240,,,✓,,,,,Submit Activity - Lesson 4,https://forms.gle/sJrKNBoPLiAfmnE27,Project 04- Math Challenge.mdx,/paid-courses/foundation-1/project/4,"project, math, challenge",3
Foundation 1,oundation 1 - Foundation of Creative Computing,Project,5,Project 5: Final Project - Your Masterpiece! 🌟,240,✓,,✓,Exit Ticket 4: Loops,https://forms.gle/VZRBbApaoG6yfucM9,,,Submit Activity - Lesson 5,https://forms.gle/W9RdZv8i3YapoJ9EA,Project 05- Final Project.mdx,/paid-courses/foundation-1/project/5,"project, final, your, masterpiece!",3
Foundation 2,oundation 2 - Mobile Computer Science Principles,Lesson,1,Welcome to MIT App Inventor! 🚀 Your Journey to Building Amazing Apps Starts Here!,90,✓,,✓,Exit Ticket 1: Introduction to Program B,https://forms.gle/uHFztoKXgScpZ2h98,,,Submit Activity - Lesson 1,https://forms.gle/umUtx4Jc7K2YszW96,Concept 01- Introduction to Program B + Explore MIT.mdx,/paid-courses/foundation-2/lesson/1,"welcome, inventor!, your, journey, building, amazing, apps, starts, here!",4
Foundation 2,oundation 2 - Mobile Computer Science Principles,Lesson,2,Mobile Apps Development and MIT App Inventor 📱✨,90,✓,,,Exit Ticket 2: UI and UX,https://forms.gle/zPex1Ss659peukDu8,,,,,Concept 02- UI-UX.mdx,/paid-courses/foundation-2/lesson/2,"mobile, apps, development, inventor",3
Foundation 2,oundation 2 - Mobile Computer Science Principles,Lesson,3,Visible and Non-visible Components in MIT App Inventor 👀,90,✓,,✓,Exit Ticket 3: Visible and Non-visible Components,https://forms.gle/nbdkeS8j7FteBzUd8,,,Submit Activity - Lesson 3,https://forms.gle/umUtx4Jc7K2YszW96,Concept 03- Visible & Non-visible Component.mdx,/paid-courses/foundation-2/lesson/3,"visible, non-visible, components, inventor",3
Foundation 2,oundation 2 - Mobile Computer Science Principles,Lesson,4,Text-To-Speech Technology 🗣️,90,✓,,,Exit Ticket 4: TTS Technology,https://forms.gle/EiPS3xLQxmj5ryLz6,,,,,Concept 04- TTS Technology & Speech Recognizer.mdx,/paid-courses/foundation-2/lesson/4,"text-to-speech, technology",2
Foundation 2,oundation 2 - Mobile Computer Science Principles,Lesson,5,Barcode & QR Code 📱✨,90,,,,,,,,,,Concept 05- Barcode & QR Code.mdx,/paid-courses/foundation-2/lesson/5,"barcode, code",1
Foundation 2,oundation 2 - Mobile Computer Science Principles,Lesson,6,Database - Your App's Memory Box! 📦,90,,,✓,,,,,Submit Activity - Lesson 6,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 06- Database.mdx,/paid-courses/foundation-2/lesson/6,"database, your, app's, memory, box!",3
Foundation 2,oundation 2 - Mobile Computer Science Principles,Lesson,7,Lists of Data 📝,90,,,,,,,,,,Concept 07- Lists of Data.mdx,/paid-courses/foundation-2/lesson/7,"lists, data",1
Foundation 2,oundation 2 - Mobile Computer Science Principles,Lesson,8,Clock ⏰,90,,,✓,,,,,Submit Activity - Lesson 8,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 08- Clock.mdx,/paid-courses/foundation-2/lesson/8,clock,3
Foundation 2,oundation 2 - Mobile Computer Science Principles,Lesson,9,Drawing and Animation 🎨,90,✓,,,Exit Ticket 5: Barcode and QR Code,https://forms.gle/vzNX7oMqtjqRjbdB7,,,,,Concept 09- Drawing & Animation.mdx,/paid-courses/foundation-2/lesson/9,"drawing, animation",2
Foundation 2,oundation 2 - Mobile Computer Science Principles,Lesson,10,Miss Parrot App 🦜,90,,,✓,,,,,Submit Activity - Lesson 10,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 10- Miss Parrot.mdx,/paid-courses/foundation-2/lesson/10,"miss, parrot",3
Foundation 2,oundation 2 - Mobile Computer Science Principles,Lesson,11,Prototype 🎨,90,,✓,,,,Quiz 1 Assessment Form,https://forms.gle/BvPXT6EvrjFkxJXh6,,,Concept 11- Prototype.mdx,/paid-courses/foundation-2/lesson/11,prototype,2
Foundation 2,oundation 2 - Mobile Computer Science Principles,Activity,1,Explore MIT App Inventor,60,✓,,✓,Exit Ticket 1: Introduction to Program B,https://forms.gle/uHFztoKXgScpZ2h98,,,Submit Activity - Lesson 1,https://forms.gle/umUtx4Jc7K2YszW96,Concept 01- Introduction to Program B + Explore MIT.mdx,/paid-courses/foundation-2/activity/1,"explore, inventor",4
Foundation 2,oundation 2 - Mobile Computer Science Principles,Activity,2,Quizizz Quiz: UI/UX and Mobile App Development 📱,60,✓,,,Exit Ticket 2: UI and UX,https://forms.gle/zPex1Ss659peukDu8,,,,,Concept 02- UI-UX.mdx,/paid-courses/foundation-2/activity/2,"quizizz, quiz:, ui/ux, mobile, development",3
Foundation 2,oundation 2 - Mobile Computer Science Principles,Activity,3,Surprise App Tutorial 🎉,60,✓,,✓,Exit Ticket 3: Visible and Non-visible Components,https://forms.gle/nbdkeS8j7FteBzUd8,,,Submit Activity - Lesson 3,https://forms.gle/umUtx4Jc7K2YszW96,Concept 03- Visible & Non-visible Component.mdx,/paid-courses/foundation-2/activity/3,"surprise, tutorial",3
Foundation 2,oundation 2 - Mobile Computer Science Principles,Activity,4,Quizizz Quiz: Text-to-Speech (TTS) Technology 🔊,60,✓,,,Exit Ticket 4: TTS Technology,https://forms.gle/EiPS3xLQxmj5ryLz6,,,,,Concept 04- TTS Technology & Speech Recognizer.mdx,/paid-courses/foundation-2/activity/4,"quizizz, quiz:, text-to-speech, (tts), technology",2
Foundation 2,oundation 2 - Mobile Computer Science Principles,Activity,5,Mobile App Guidelines QR Code Scanner,60,,,,,,,,,,Concept 05- Barcode & QR Code.mdx,/paid-courses/foundation-2/activity/5,"mobile, guidelines, code, scanner",1
Foundation 2,oundation 2 - Mobile Computer Science Principles,Activity,6,Database Magic - Activity,60,,,✓,,,,,Submit Activity - Lesson 6,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 06- Database.mdx,/paid-courses/foundation-2/activity/6,"database, magic, activity",3
